memberStateCode,memberStateName,beginDate,endDate,price,unit,weekNumber,description
ES,Spain,26/10/2020,01/11/2020,€32.87,Euro / HL.,13,Ciudad Real vino tinto sin DOP/IGP
ES,Spain,26/10/2020,01/11/2020,€24.12,Euro / HL.,13,Ciudad Real vino blanco sin DOP/IGP
FR,France,28/09/2020,04/10/2020,€70.96,Euro / HL.,9,Blancs / Vin sans IG sans mention de cépages
FR,France,28/09/2020,04/10/2020,€118.67,Euro / HL.,9,Rouges et Rosés / Vin AOP
FR,France,28/09/2020,04/10/2020,€87.79,Euro / HL.,9,Blancs / Vin sans IG avec mention de cépages
FR,France,28/09/2020,04/10/2020,€101.39,Euro / HL.,9,Blancs / Vin IGP
FR,France,28/09/2020,04/10/2020,€80.72,Euro / HL.,9,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,28/09/2020,04/10/2020,€79.71,Euro / HL.,9,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,28/09/2020,04/10/2020,€114.18,Euro / HL.,9,Blancs / Vin AOP
FR,France,28/09/2020,04/10/2020,€88.45,Euro / HL.,9,Rouges et Rosés / Vin IGP
DE,Germany,28/09/2020,04/10/2020,€77.50,Euro / HL.,9,Pfalz QbA Rot Dornfelder
DE,Germany,28/09/2020,04/10/2020,€100.00,Euro / HL.,9,Mosel Qba Weiß
DE,Germany,28/09/2020,04/10/2020,€40.00,Euro / HL.,9,Pfalz Qba Weiß
DE,Germany,28/09/2020,04/10/2020,€25.00,Euro / HL.,9,Pfalz ohne Rebsorteangabe
DE,Germany,28/09/2020,04/10/2020,€25.00,Euro / HL.,9,Rheinhessen ohne Rebsorteangabe
DE,Germany,28/09/2020,04/10/2020,€40.00,Euro / HL.,9,Rheinhessen Qba Weiß
IT,Italy,28/09/2020,04/10/2020,€54.00,Euro / HL.,9,Pescara Vino rosso senza DOP/IGP
IT,Italy,28/09/2020,04/10/2020,€29.53,Euro / HL.,9,Bari Vino bianco senza DOP/IGP
IT,Italy,28/09/2020,04/10/2020,€41.05,Euro / HL.,9,Pescara Vino bianco senza DOP/IGP
IT,Italy,28/09/2020,04/10/2020,€30.40,Euro / HL.,9,Bari Vino rosso senza DOP/IGP
IT,Italy,28/09/2020,04/10/2020,€44.00,Euro / HL.,9,Verona Vino rosso senza DOP/IGP
IT,Italy,28/09/2020,04/10/2020,€60.00,Euro / HL.,9,Lugo Vino rosso DOP
IT,Italy,28/09/2020,04/10/2020,€32.00,Euro / HL.,9,Lugo Vino bianco senza DOP/IGP
IT,Italy,28/09/2020,04/10/2020,€41.88,Euro / HL.,9,Trapani Vino bianco senza DOP/IGP
ES,Spain,28/09/2020,04/10/2020,€35.27,Euro / HL.,9,Toledo vino tinto sin DOP/IGP
ES,Spain,28/09/2020,04/10/2020,€36.00,Euro / HL.,9,Ciudad Real vino tinto sin DOP/IGP
ES,Spain,28/09/2020,04/10/2020,€42.61,Euro / HL.,9,Albacete vino tinto sin DOP/IGP
ES,Spain,28/09/2020,04/10/2020,€42.51,Euro / HL.,9,Albacete vino blanco sin DOP/IGP
ES,Spain,28/09/2020,04/10/2020,€30.08,Euro / HL.,9,Valencia vino tinto sin DOP/IGP
ES,Spain,28/09/2020,04/10/2020,€29.46,Euro / HL.,9,Toledo vino blanco sin DOP/IGP
ES,Spain,28/09/2020,04/10/2020,€26.18,Euro / HL.,9,Ciudad Real vino blanco sin DOP/IGP
ES,Spain,28/09/2020,04/10/2020,€31.22,Euro / HL.,9,Badajoz vino blanco sin DOP/IGP
FR,France,31/08/2020,06/09/2020,€119.05,Euro / HL.,5,Blancs / Vin AOP
FR,France,31/08/2020,06/09/2020,€73.18,Euro / HL.,5,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,31/08/2020,06/09/2020,€68.75,Euro / HL.,5,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,31/08/2020,06/09/2020,€89.94,Euro / HL.,5,Rouges et Rosés / Vin IGP
FR,France,31/08/2020,06/09/2020,€110.54,Euro / HL.,5,Rouges et Rosés / Vin AOP
FR,France,31/08/2020,06/09/2020,€99.22,Euro / HL.,5,Blancs / Vin IGP
FR,France,31/08/2020,06/09/2020,€89.47,Euro / HL.,5,Blancs / Vin sans IG avec mention de cépages
FR,France,31/08/2020,06/09/2020,€65.70,Euro / HL.,5,Blancs / Vin sans IG sans mention de cépages
DE,Germany,31/08/2020,06/09/2020,€115.00,Euro / HL.,5,Mosel Qba Weiß
DE,Germany,31/08/2020,06/09/2020,€37.50,Euro / HL.,5,Pfalz QbA Rot Dornfelder
DE,Germany,31/08/2020,06/09/2020,€47.50,Euro / HL.,5,Rheingau Qba Weiß
IT,Italy,31/08/2020,06/09/2020,€41.88,Euro / HL.,5,Trapani Vino bianco senza DOP/IGP
IT,Italy,31/08/2020,06/09/2020,€41.05,Euro / HL.,5,Pescara Vino bianco senza DOP/IGP
IT,Italy,31/08/2020,06/09/2020,€61.80,Euro / HL.,5,Lugo Vino rosso DOP
IT,Italy,31/08/2020,06/09/2020,€41.20,Euro / HL.,5,Trapani Vino rosso senza DOP/IGP
IT,Italy,31/08/2020,06/09/2020,€54.00,Euro / HL.,5,Pescara Vino rosso senza DOP/IGP
IT,Italy,31/08/2020,06/09/2020,€30.88,Euro / HL.,5,Bari Vino rosso senza DOP/IGP
IT,Italy,31/08/2020,06/09/2020,€46.00,Euro / HL.,5,Verona Vino rosso senza DOP/IGP
IT,Italy,31/08/2020,06/09/2020,€30.09,Euro / HL.,5,Bari Vino bianco senza DOP/IGP
IT,Italy,31/08/2020,06/09/2020,€34.00,Euro / HL.,5,Lugo Vino bianco senza DOP/IGP
ES,Spain,31/08/2020,06/09/2020,€45.18,Euro / HL.,5,Albacete vino blanco sin DOP/IGP
ES,Spain,31/08/2020,06/09/2020,€34.08,Euro / HL.,5,Ciudad Real vino tinto sin DOP/IGP
ES,Spain,31/08/2020,06/09/2020,€31.79,Euro / HL.,5,Badajoz vino blanco sin DOP/IGP
ES,Spain,31/08/2020,06/09/2020,€30.59,Euro / HL.,5,Valencia vino tinto sin DOP/IGP
ES,Spain,31/08/2020,06/09/2020,€36.16,Euro / HL.,5,Toledo vino tinto sin DOP/IGP
ES,Spain,31/08/2020,06/09/2020,€27.95,Euro / HL.,5,Toledo vino blanco sin DOP/IGP
ES,Spain,31/08/2020,06/09/2020,€26.81,Euro / HL.,5,Ciudad Real vino blanco sin DOP/IGP
ES,Spain,31/08/2020,06/09/2020,€45.49,Euro / HL.,5,Albacete vino tinto sin DOP/IGP
FR,France,27/07/2020,02/08/2020,€103.83,Euro / HL.,0,Blancs / Vin IGP
FR,France,27/07/2020,02/08/2020,€83.42,Euro / HL.,0,Blancs / Vin sans IG avec mention de cépages
FR,France,27/07/2020,02/08/2020,€92.17,Euro / HL.,0,Rouges et Rosés / Vin IGP
FR,France,27/07/2020,02/08/2020,€80.47,Euro / HL.,53,Blancs / Vin sans IG sans mention de cépages
FR,France,27/07/2020,02/08/2020,€151.79,Euro / HL.,53,Rouges et Rosés / Vin AOP
FR,France,27/07/2020,02/08/2020,€112.27,Euro / HL.,53,Blancs / Vin AOP
FR,France,27/07/2020,02/08/2020,€103.83,Euro / HL.,53,Blancs / Vin IGP
FR,France,27/07/2020,02/08/2020,€83.42,Euro / HL.,53,Blancs / Vin sans IG avec mention de cépages
FR,France,27/07/2020,02/08/2020,€92.17,Euro / HL.,53,Rouges et Rosés / Vin IGP
FR,France,27/07/2020,02/08/2020,€79.11,Euro / HL.,53,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,27/07/2020,02/08/2020,€68.77,Euro / HL.,53,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,27/07/2020,02/08/2020,€112.27,Euro / HL.,0,Blancs / Vin AOP
FR,France,27/07/2020,02/08/2020,€80.47,Euro / HL.,0,Blancs / Vin sans IG sans mention de cépages
FR,France,27/07/2020,02/08/2020,€151.79,Euro / HL.,0,Rouges et Rosés / Vin AOP
FR,France,27/07/2020,02/08/2020,€79.11,Euro / HL.,0,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,27/07/2020,02/08/2020,€68.77,Euro / HL.,0,Rouges et Rosés / Vin sans IG sans mention de cépages
DE,Germany,27/07/2020,02/08/2020,€75.00,Euro / HL.,53,Pfalz QbA Rot Dornfelder
DE,Germany,27/07/2020,02/08/2020,€80.00,Euro / HL.,53,Rheinhessen Qba Weiß
DE,Germany,27/07/2020,02/08/2020,€80.00,Euro / HL.,0,Rheinhessen Qba Weiß
DE,Germany,27/07/2020,02/08/2020,€95.00,Euro / HL.,0,Rheingau Qba Weiß
DE,Germany,27/07/2020,02/08/2020,€60.00,Euro / HL.,0,Pfalz ohne Rebsorteangabe
DE,Germany,27/07/2020,02/08/2020,€80.00,Euro / HL.,0,Pfalz Qba Weiß
DE,Germany,27/07/2020,02/08/2020,€115.00,Euro / HL.,0,Mosel Qba Weiß
DE,Germany,27/07/2020,02/08/2020,€95.00,Euro / HL.,53,Rheingau Qba Weiß
DE,Germany,27/07/2020,02/08/2020,€60.00,Euro / HL.,53,Pfalz ohne Rebsorteangabe
DE,Germany,27/07/2020,02/08/2020,€80.00,Euro / HL.,53,Pfalz Qba Weiß
DE,Germany,27/07/2020,02/08/2020,€115.00,Euro / HL.,53,Mosel Qba Weiß
DE,Germany,27/07/2020,02/08/2020,€75.00,Euro / HL.,0,Pfalz QbA Rot Dornfelder
IT,Italy,27/07/2020,02/08/2020,€40.00,Euro / HL.,0,Trapani Vino rosso senza DOP/IGP
IT,Italy,27/07/2020,02/08/2020,€41.05,Euro / HL.,53,Pescara Vino bianco senza DOP/IGP
IT,Italy,27/07/2020,02/08/2020,€41.05,Euro / HL.,0,Pescara Vino bianco senza DOP/IGP
IT,Italy,27/07/2020,02/08/2020,€61.80,Euro / HL.,0,Lugo Vino rosso DOP
IT,Italy,27/07/2020,02/08/2020,€46.00,Euro / HL.,0,Verona Vino rosso senza DOP/IGP
IT,Italy,27/07/2020,02/08/2020,€85.00,Euro / HL.,0,Verona Vino bianco DOP
IT,Italy,27/07/2020,02/08/2020,€32.30,Euro / HL.,53,Bari Vino rosso senza DOP/IGP
IT,Italy,27/07/2020,02/08/2020,€34.00,Euro / HL.,53,Lugo Vino bianco senza DOP/IGP
IT,Italy,27/07/2020,02/08/2020,€40.00,Euro / HL.,53,Trapani Vino rosso senza DOP/IGP
IT,Italy,27/07/2020,02/08/2020,€85.00,Euro / HL.,53,Verona Vino bianco DOP
IT,Italy,27/07/2020,02/08/2020,€31.58,Euro / HL.,0,Bari Vino bianco senza DOP/IGP
IT,Italy,27/07/2020,02/08/2020,€41.88,Euro / HL.,0,Trapani Vino bianco senza DOP/IGP
IT,Italy,27/07/2020,02/08/2020,€46.00,Euro / HL.,53,Verona Vino rosso senza DOP/IGP
IT,Italy,27/07/2020,02/08/2020,€41.88,Euro / HL.,53,Trapani Vino bianco senza DOP/IGP
IT,Italy,27/07/2020,02/08/2020,€54.00,Euro / HL.,53,Pescara Vino rosso senza DOP/IGP
IT,Italy,27/07/2020,02/08/2020,€32.30,Euro / HL.,0,Bari Vino rosso senza DOP/IGP
IT,Italy,27/07/2020,02/08/2020,€54.00,Euro / HL.,0,Pescara Vino rosso senza DOP/IGP
IT,Italy,27/07/2020,02/08/2020,€31.58,Euro / HL.,53,Bari Vino bianco senza DOP/IGP
IT,Italy,27/07/2020,02/08/2020,€61.80,Euro / HL.,53,Lugo Vino rosso DOP
IT,Italy,27/07/2020,02/08/2020,€34.00,Euro / HL.,0,Lugo Vino bianco senza DOP/IGP
ES,Spain,27/07/2020,02/08/2020,€42.67,Euro / HL.,53,Albacete vino tinto sin DOP/IGP
ES,Spain,27/07/2020,02/08/2020,€25.90,Euro / HL.,53,Ciudad Real vino blanco sin DOP/IGP
ES,Spain,27/07/2020,02/08/2020,€32.29,Euro / HL.,53,Ciudad Real vino tinto sin DOP/IGP
ES,Spain,27/07/2020,02/08/2020,€29.40,Euro / HL.,53,Toledo vino blanco sin DOP/IGP
ES,Spain,27/07/2020,02/08/2020,€40.67,Euro / HL.,53,Toledo vino tinto sin DOP/IGP
ES,Spain,27/07/2020,02/08/2020,€30.44,Euro / HL.,53,Valencia vino tinto sin DOP/IGP
ES,Spain,27/07/2020,02/08/2020,€30.44,Euro / HL.,0,Valencia vino tinto sin DOP/IGP
ES,Spain,27/07/2020,02/08/2020,€31.73,Euro / HL.,53,Badajoz vino blanco sin DOP/IGP
ES,Spain,27/07/2020,02/08/2020,€55.07,Euro / HL.,53,Albacete vino blanco sin DOP/IGP
ES,Spain,27/07/2020,02/08/2020,€29.40,Euro / HL.,0,Toledo vino blanco sin DOP/IGP
ES,Spain,27/07/2020,02/08/2020,€42.67,Euro / HL.,0,Albacete vino tinto sin DOP/IGP
ES,Spain,27/07/2020,02/08/2020,€40.67,Euro / HL.,0,Toledo vino tinto sin DOP/IGP
ES,Spain,27/07/2020,02/08/2020,€32.29,Euro / HL.,0,Ciudad Real vino tinto sin DOP/IGP
ES,Spain,27/07/2020,02/08/2020,€25.90,Euro / HL.,0,Ciudad Real vino blanco sin DOP/IGP
ES,Spain,27/07/2020,02/08/2020,€31.73,Euro / HL.,0,Badajoz vino blanco sin DOP/IGP
ES,Spain,27/07/2020,02/08/2020,€55.07,Euro / HL.,0,Albacete vino blanco sin DOP/IGP
FR,France,29/06/2020,05/07/2020,€83.59,Euro / HL.,49,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,29/06/2020,05/07/2020,€83.30,Euro / HL.,49,Blancs / Vin sans IG avec mention de cépages
FR,France,29/06/2020,05/07/2020,€72.85,Euro / HL.,49,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,29/06/2020,05/07/2020,€140.22,Euro / HL.,49,Rouges et Rosés / Vin AOP
FR,France,29/06/2020,05/07/2020,€92.62,Euro / HL.,49,Rouges et Rosés / Vin IGP
FR,France,29/06/2020,05/07/2020,€77.12,Euro / HL.,49,Blancs / Vin sans IG sans mention de cépages
FR,France,29/06/2020,05/07/2020,€107.15,Euro / HL.,49,Blancs / Vin IGP
FR,France,29/06/2020,05/07/2020,€129.60,Euro / HL.,49,Blancs / Vin AOP
DE,Germany,29/06/2020,05/07/2020,€80.00,Euro / HL.,49,Pfalz Qba Weiß
DE,Germany,29/06/2020,05/07/2020,€110.00,Euro / HL.,49,Mosel Qba Weiß
DE,Germany,29/06/2020,05/07/2020,€80.00,Euro / HL.,49,Rheinhessen Qba Weiß
DE,Germany,29/06/2020,05/07/2020,€95.00,Euro / HL.,49,Rheingau Qba Weiß
DE,Germany,29/06/2020,05/07/2020,€55.00,Euro / HL.,49,Rheinhessen ohne Rebsorteangabe
DE,Germany,29/06/2020,05/07/2020,€60.00,Euro / HL.,49,Pfalz ohne Rebsorteangabe
DE,Germany,29/06/2020,05/07/2020,€75.00,Euro / HL.,49,Pfalz QbA Rot Dornfelder
IT,Italy,29/06/2020,05/07/2020,€40.50,Euro / HL.,49,Trapani Vino bianco senza DOP/IGP
IT,Italy,29/06/2020,05/07/2020,€31.58,Euro / HL.,49,Bari Vino bianco senza DOP/IGP
IT,Italy,29/06/2020,05/07/2020,€61.80,Euro / HL.,49,Lugo Vino rosso DOP
IT,Italy,29/06/2020,05/07/2020,€41.05,Euro / HL.,49,Pescara Vino bianco senza DOP/IGP
IT,Italy,29/06/2020,05/07/2020,€40.00,Euro / HL.,49,Trapani Vino rosso senza DOP/IGP
IT,Italy,29/06/2020,05/07/2020,€85.00,Euro / HL.,49,Verona Vino bianco DOP
IT,Italy,29/06/2020,05/07/2020,€46.00,Euro / HL.,49,Verona Vino rosso senza DOP/IGP
IT,Italy,29/06/2020,05/07/2020,€32.30,Euro / HL.,49,Bari Vino rosso senza DOP/IGP
IT,Italy,29/06/2020,05/07/2020,€34.00,Euro / HL.,49,Lugo Vino bianco senza DOP/IGP
IT,Italy,29/06/2020,05/07/2020,€54.00,Euro / HL.,49,Pescara Vino rosso senza DOP/IGP
ES,Spain,29/06/2020,05/07/2020,€40.22,Euro / HL.,49,Toledo vino tinto sin DOP/IGP
ES,Spain,29/06/2020,05/07/2020,€25.62,Euro / HL.,49,Ciudad Real vino blanco sin DOP/IGP
ES,Spain,29/06/2020,05/07/2020,€33.35,Euro / HL.,49,Badajoz vino blanco sin DOP/IGP
ES,Spain,29/06/2020,05/07/2020,€51.75,Euro / HL.,49,Albacete vino blanco sin DOP/IGP
ES,Spain,29/06/2020,05/07/2020,€30.85,Euro / HL.,49,Valencia vino tinto sin DOP/IGP
ES,Spain,29/06/2020,05/07/2020,€29.36,Euro / HL.,49,Toledo vino blanco sin DOP/IGP
ES,Spain,29/06/2020,05/07/2020,€33.76,Euro / HL.,49,Ciudad Real vino tinto sin DOP/IGP
ES,Spain,29/06/2020,05/07/2020,€45.06,Euro / HL.,49,Albacete vino tinto sin DOP/IGP
FR,France,01/06/2020,07/06/2020,€120.24,Euro / HL.,45,Blancs / Vin AOP
FR,France,01/06/2020,07/06/2020,€110.85,Euro / HL.,45,Blancs / Vin sans IG avec mention de cépages
FR,France,01/06/2020,07/06/2020,€133.49,Euro / HL.,45,Rouges et Rosés / Vin AOP
FR,France,01/06/2020,07/06/2020,€87.43,Euro / HL.,45,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,01/06/2020,07/06/2020,€74.50,Euro / HL.,45,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,01/06/2020,07/06/2020,€91.79,Euro / HL.,45,Rouges et Rosés / Vin IGP
FR,France,01/06/2020,07/06/2020,€67.90,Euro / HL.,45,Blancs / Vin sans IG sans mention de cépages
FR,France,01/06/2020,07/06/2020,€100.22,Euro / HL.,45,Blancs / Vin IGP
DE,Germany,01/06/2020,07/06/2020,€60.00,Euro / HL.,45,Pfalz ohne Rebsorteangabe
DE,Germany,01/06/2020,07/06/2020,€75.00,Euro / HL.,45,Pfalz QbA Rot Dornfelder
DE,Germany,01/06/2020,07/06/2020,€80.00,Euro / HL.,45,Rheinhessen Qba Weiß
DE,Germany,01/06/2020,07/06/2020,€55.00,Euro / HL.,45,Rheinhessen ohne Rebsorteangabe
DE,Germany,01/06/2020,07/06/2020,€95.00,Euro / HL.,45,Rheingau Qba Weiß
DE,Germany,01/06/2020,07/06/2020,€80.00,Euro / HL.,45,Pfalz Qba Weiß
DE,Germany,01/06/2020,07/06/2020,€110.00,Euro / HL.,45,Mosel Qba Weiß
IT,Italy,01/06/2020,07/06/2020,€70.20,Euro / HL.,45,Lugo Vino rosso DOP
IT,Italy,01/06/2020,07/06/2020,€36.25,Euro / HL.,45,Trapani Vino bianco senza DOP/IGP
IT,Italy,01/06/2020,07/06/2020,€60.00,Euro / HL.,45,Trapani Vino rosso senza DOP/IGP
IT,Italy,01/06/2020,07/06/2020,€85.00,Euro / HL.,45,Verona Vino bianco DOP
IT,Italy,01/06/2020,07/06/2020,€41.05,Euro / HL.,45,Pescara Vino bianco senza DOP/IGP
IT,Italy,01/06/2020,07/06/2020,€31.58,Euro / HL.,45,Bari Vino bianco senza DOP/IGP
IT,Italy,01/06/2020,07/06/2020,€32.30,Euro / HL.,45,Bari Vino rosso senza DOP/IGP
IT,Italy,01/06/2020,07/06/2020,€34.00,Euro / HL.,45,Lugo Vino bianco senza DOP/IGP
IT,Italy,01/06/2020,07/06/2020,€54.00,Euro / HL.,45,Pescara Vino rosso senza DOP/IGP
ES,Spain,01/06/2020,07/06/2020,€26.48,Euro / HL.,45,Ciudad Real vino blanco sin DOP/IGP
ES,Spain,01/06/2020,07/06/2020,€26.23,Euro / HL.,45,Badajoz vino blanco sin DOP/IGP
ES,Spain,01/06/2020,07/06/2020,€37.94,Euro / HL.,45,Toledo vino tinto sin DOP/IGP
ES,Spain,01/06/2020,07/06/2020,€30.13,Euro / HL.,45,Toledo vino blanco sin DOP/IGP
ES,Spain,01/06/2020,07/06/2020,€34.02,Euro / HL.,45,Valencia vino tinto sin DOP/IGP
ES,Spain,01/06/2020,07/06/2020,€37.01,Euro / HL.,45,Ciudad Real vino tinto sin DOP/IGP
ES,Spain,01/06/2020,07/06/2020,€45.58,Euro / HL.,45,Albacete vino tinto sin DOP/IGP
ES,Spain,01/06/2020,07/06/2020,€43.53,Euro / HL.,45,Albacete vino blanco sin DOP/IGP
FR,France,27/04/2020,03/05/2020,€135.71,Euro / HL.,40,Blancs / Vin AOP
FR,France,27/04/2020,03/05/2020,€75.86,Euro / HL.,40,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,27/04/2020,03/05/2020,€66.93,Euro / HL.,40,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,27/04/2020,03/05/2020,€124.34,Euro / HL.,40,Rouges et Rosés / Vin AOP
FR,France,27/04/2020,03/05/2020,€91.84,Euro / HL.,40,Rouges et Rosés / Vin IGP
FR,France,27/04/2020,03/05/2020,€55.44,Euro / HL.,40,Blancs / Vin sans IG sans mention de cépages
FR,France,27/04/2020,03/05/2020,€75.69,Euro / HL.,40,Blancs / Vin sans IG avec mention de cépages
FR,France,27/04/2020,03/05/2020,€100.13,Euro / HL.,40,Blancs / Vin IGP
DE,Germany,27/04/2020,03/05/2020,€80.00,Euro / HL.,40,Pfalz Qba Weiß
DE,Germany,27/04/2020,03/05/2020,€110.00,Euro / HL.,40,Mosel Qba Weiß
DE,Germany,27/04/2020,03/05/2020,€80.00,Euro / HL.,40,Pfalz QbA Rot Dornfelder
DE,Germany,27/04/2020,03/05/2020,€57.50,Euro / HL.,40,Pfalz ohne Rebsorteangabe
DE,Germany,27/04/2020,03/05/2020,€115.00,Euro / HL.,40,Rheingau Qba Weiß
DE,Germany,27/04/2020,03/05/2020,€57.50,Euro / HL.,40,Rheinhessen ohne Rebsorteangabe
DE,Germany,27/04/2020,03/05/2020,€80.00,Euro / HL.,40,Rheinhessen Qba Weiß
IT,Italy,27/04/2020,03/05/2020,€85.00,Euro / HL.,40,Verona Vino bianco DOP
IT,Italy,27/04/2020,03/05/2020,€70.20,Euro / HL.,40,Lugo Vino rosso DOP
IT,Italy,27/04/2020,03/05/2020,€34.00,Euro / HL.,40,Lugo Vino bianco senza DOP/IGP
IT,Italy,27/04/2020,03/05/2020,€41.05,Euro / HL.,40,Pescara Vino bianco senza DOP/IGP
IT,Italy,27/04/2020,03/05/2020,€54.00,Euro / HL.,40,Pescara Vino rosso senza DOP/IGP
IT,Italy,27/04/2020,03/05/2020,€76.50,Euro / HL.,40,Trapani Vino rosso senza DOP/IGP
IT,Italy,27/04/2020,03/05/2020,€37.50,Euro / HL.,40,Trapani Vino bianco senza DOP/IGP
IT,Italy,27/04/2020,03/05/2020,€31.58,Euro / HL.,40,Bari Vino bianco senza DOP/IGP
IT,Italy,27/04/2020,03/05/2020,€32.30,Euro / HL.,40,Bari Vino rosso senza DOP/IGP
ES,Spain,27/04/2020,03/05/2020,€35.84,Euro / HL.,40,Albacete vino blanco sin DOP/IGP
ES,Spain,27/04/2020,03/05/2020,€39.09,Euro / HL.,40,Albacete vino tinto sin DOP/IGP
ES,Spain,27/04/2020,03/05/2020,€29.55,Euro / HL.,40,Badajoz vino blanco sin DOP/IGP
ES,Spain,27/04/2020,03/05/2020,€42.37,Euro / HL.,40,Valencia vino tinto sin DOP/IGP
ES,Spain,27/04/2020,03/05/2020,€38.59,Euro / HL.,40,Ciudad Real vino tinto sin DOP/IGP
ES,Spain,27/04/2020,03/05/2020,€27.46,Euro / HL.,40,Ciudad Real vino blanco sin DOP/IGP
ES,Spain,27/04/2020,03/05/2020,€40.52,Euro / HL.,40,Toledo vino tinto sin DOP/IGP
ES,Spain,27/04/2020,03/05/2020,€32.35,Euro / HL.,40,Toledo vino blanco sin DOP/IGP
FR,France,30/03/2020,05/04/2020,€114.49,Euro / HL.,36,Blancs / Vin AOP
FR,France,30/03/2020,05/04/2020,€82.78,Euro / HL.,36,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,30/03/2020,05/04/2020,€92.52,Euro / HL.,36,Rouges et Rosés / Vin IGP
FR,France,30/03/2020,05/04/2020,€78.14,Euro / HL.,36,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,30/03/2020,05/04/2020,€90.23,Euro / HL.,36,Blancs / Vin sans IG sans mention de cépages
FR,France,30/03/2020,05/04/2020,€98.93,Euro / HL.,36,Blancs / Vin IGP
FR,France,30/03/2020,05/04/2020,€131.27,Euro / HL.,36,Blancs / Vin sans IG avec mention de cépages
FR,France,30/03/2020,05/04/2020,€131.86,Euro / HL.,36,Rouges et Rosés / Vin AOP
DE,Germany,30/03/2020,05/04/2020,€57.50,Euro / HL.,36,Rheinhessen ohne Rebsorteangabe
DE,Germany,30/03/2020,05/04/2020,€115.00,Euro / HL.,36,Rheingau Qba Weiß
DE,Germany,30/03/2020,05/04/2020,€110.00,Euro / HL.,36,Mosel Qba Weiß
DE,Germany,30/03/2020,05/04/2020,€55.00,Euro / HL.,36,Pfalz ohne Rebsorteangabe
DE,Germany,30/03/2020,05/04/2020,€80.00,Euro / HL.,36,Rheinhessen Qba Weiß
DE,Germany,30/03/2020,05/04/2020,€80.00,Euro / HL.,36,Pfalz Qba Weiß
DE,Germany,30/03/2020,05/04/2020,€80.00,Euro / HL.,36,Pfalz QbA Rot Dornfelder
IT,Italy,30/03/2020,05/04/2020,€32.30,Euro / HL.,36,Bari Vino rosso senza DOP/IGP
IT,Italy,30/03/2020,05/04/2020,€41.05,Euro / HL.,36,Pescara Vino bianco senza DOP/IGP
IT,Italy,30/03/2020,05/04/2020,€54.00,Euro / HL.,36,Pescara Vino rosso senza DOP/IGP
IT,Italy,30/03/2020,05/04/2020,€76.50,Euro / HL.,36,Trapani Vino rosso senza DOP/IGP
IT,Italy,30/03/2020,05/04/2020,€31.58,Euro / HL.,36,Bari Vino bianco senza DOP/IGP
IT,Italy,30/03/2020,05/04/2020,€85.00,Euro / HL.,36,Verona Vino bianco DOP
IT,Italy,30/03/2020,05/04/2020,€37.50,Euro / HL.,36,Trapani Vino bianco senza DOP/IGP
ES,Spain,30/03/2020,05/04/2020,€34.45,Euro / HL.,36,Badajoz vino blanco sin DOP/IGP
ES,Spain,30/03/2020,05/04/2020,€41.63,Euro / HL.,36,Valencia vino tinto sin DOP/IGP
ES,Spain,30/03/2020,05/04/2020,€43.09,Euro / HL.,36,Toledo vino tinto sin DOP/IGP
ES,Spain,30/03/2020,05/04/2020,€29.38,Euro / HL.,36,Toledo vino blanco sin DOP/IGP
ES,Spain,30/03/2020,05/04/2020,€39.73,Euro / HL.,36,Ciudad Real vino tinto sin DOP/IGP
ES,Spain,30/03/2020,05/04/2020,€29.88,Euro / HL.,36,Ciudad Real vino blanco sin DOP/IGP
ES,Spain,30/03/2020,05/04/2020,€39.96,Euro / HL.,36,Albacete vino tinto sin DOP/IGP
ES,Spain,30/03/2020,05/04/2020,€36.84,Euro / HL.,36,Albacete vino blanco sin DOP/IGP
FR,France,24/02/2020,01/03/2020,€96.66,Euro / HL.,31,Rouges et Rosés / Vin IGP
FR,France,24/02/2020,01/03/2020,€78.53,Euro / HL.,31,Rouges et Rosés / Vin sans IG sans mention de cépages
FR,France,24/02/2020,01/03/2020,€82.41,Euro / HL.,31,Rouges et Rosés / Vin sans IG avec mention de cépages
FR,France,24/02/2020,01/03/2020,€87.40,Euro / HL.,31,Blancs / Vin sans IG sans mention de cépages
FR,France,24/02/2020,01/03/2020,€106.08,Euro / HL.,31,Blancs / Vin IGP
FR,France,24/02/2020,01/03/2020,€140.10,Euro / HL.,31,Blancs / Vin AOP
FR,France,24/02/2020,01/03/2020,€140.22,Euro / HL.,31,Rouges et Rosés / Vin AOP
FR,France,24/02/2020,01/03/2020,€91.71,Euro / HL.,31,Blancs / Vin sans IG avec mention de cépages
